0.000000,0.017100,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.360000,0.360000,0.360000,0.360000
0.000000,0.017575,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.370000,0.370000,0.370000,0.370000
0.000000,0.018050,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.380000,0.380000,0.380000,0.380000
0.000000,0.018525,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.390000,0.390000,0.390000,0.390000
0.000000,0.019000,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.400000,0.400000,0.400000,0.400000
0.000000,0.019475,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.410000,0.410000,0.410000,0.410000
0.000000,0.019950,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.420000,0.420000,0.420000,0.420000
0.000000,0.020425,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.430000,0.430000,0.430000,0.430000
0.000000,0.020900,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.440000,0.440000,0.440000,0.440000
0.000000,0.021375,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.450000,0.450000,0.450000,0.450000
0.000000,0.021850,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.460000,0.460000,0.460000,0.460000
0.000000,0.022325,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.470000,0.470000,0.470000,0.470000
0.000000,0.022800,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.480000,0.480000,0.480000,0.480000
0.000000,0.023275,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.490000,0.490000,0.490000,0.490000
0.000000,0.023750,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.500000,0.500000,0.500000,0.500000
0.000000,0.024225,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.510000,0.510000,0.510000,0.510000
0.000000,0.024700,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.520000,0.520000,0.520000,0.520000
0.000000,0.025175,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.530000,0.530000,0.530000,0.530000
0.000000,0.025650,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.540000,0.540000,0.540000,0.540000
0.000000,0.026125,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.550000,0.550000,0.550000,0.550000
0.000000,0.026600,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.560000,0.560000,0.560000,0.560000
0.000000,0.027075,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.570000,0.570000,0.570000,0.570000
0.000000,0.027550,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.580000,0.580000,0.580000,0.580000
0.000000,0.028025,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.590000,0.590000,0.590000,0.590000
0.000000,0.028500,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.600000,0.600000,0.600000,0.600000
0.000000,0.028975,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.610000,0.610000,0.610000,0.610000
0.000000,0.029450,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.620000,0.620000,0.620000,0.620000
0.000000,0.029925,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.630000,0.630000,0.630000,0.630000
0.000000,0.030400,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.640000,0.640000,0.640000,0.640000
0.000000,0.030875,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.650000,0.650000,0.650000,0.650000
0.000000,0.031350,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.660000,0.660000,0.660000,0.660000
0.000000,0.031825,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.670000,0.670000,0.670000,0.670000
0.000000,0.032300,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.680000,0.680000,0.680000,0.680000
0.000000,0.032775,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.690000,0.690000,0.690000,0.690000
0.000000,0.033250,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.700000,0.700000,0.700000,0.700000
0.000000,0.033725,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.710000,0.710000,0.710000,0.710000
0.000000,0.034200,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.720000,0.720000,0.720000,0.720000
0.000000,0.034675,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.730000,0.730000,0.730000,0.730000
0.000000,0.035150,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.740000,0.740000,0.740000,0.740000
0.000000,0.035625,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.750000,0.750000,0.750000,0.750000
0.000000,0.036100,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.760000,0.760000,0.760000,0.760000
0.000000,0.036575,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.770000,0.770000,0.770000,0.770000
0.000000,0.037050,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.780000,0.780000,0.780000,0.780000
0.000000,0.037525,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.790000,0.790000,0.790000,0.790000
0.000000,0.038000,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.800000,0.800000,0.800000,0.800000
0.000000,0.038475,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.810000,0.810000,0.810000,0.810000
0.000000,0.038950,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.820000,0.820000,0.820000,0.820000
0.000000,0.039425,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.830000,0.830000,0.830000,0.830000
0.000000,0.039900,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.840000,0.840000,0.840000,0.840000
0.000000,0.040375,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.850000,0.850000,0.850000,0.850000
0.000000,0.040850,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.860000,0.860000,0.860000,0.860000
0.000000,0.041325,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.870000,0.870000,0.870000,0.870000
0.000000,0.041800,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.880000,0.880000,0.880000,0.880000
0.000000,0.042275,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.890000,0.890000,0.890000,0.890000
0.000000,0.042750,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.900000,0.900000,0.900000,0.900000
0.000000,0.043225,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.910000,0.910000,0.910000,0.910000
0.000000,0.043700,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.920000,0.920000,0.920000,0.920000
0.000000,0.044175,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.930000,0.930000,0.930000,0.930000
0.000000,0.044650,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.940000,0.940000,0.940000,0.940000
0.000000,0.045125,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.950000,0.950000,0.950000,0.950000
0.000000,0.045600,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.960000,0.960000,0.960000,0.960000
0.000000,0.046075,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.970000,0.970000,0.970000,0.970000
0.000000,0.046550,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.980000,0.980000,0.980000,0.980000
0.000000,0.047025,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.990000,0.990000,0.990000,0.990000
0.000000,0.047500,1.000000,0.100000,0.100000,0.100000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000
